,0
3608,0.27
3609,1.41
3610,0.9634207169767137
3611,1.15
3612,0.51
3613,1.78
3614,2.37
3615,2.1373907764367663
3616,1.12
3617,-0.22
3618,0.22
3619,0.73
3620,4.96767665150224
3621,1.38
3622,0.86
3623,1.69
3624,-0.4
3625,1.5312374406520748
3626,1.14
3627,1.85
3628,0.36
3629,1.47
3630,6.0193167923199375
3631,0.95
3632,0.74
3633,7.19
3634,0.55
3635,-1.6340715111830646
3636,1.86
3637,2.29
3638,2.23
3639,2.06
3640,4.069726225743196
3641,2.07
3642,1.11
3643,2.7
3644,2.21
3645,2.482798652074994
3646,1.24
3647,0.87
3648,1.06
3649,1.63
3650,0.3247819339919677
3651,1.58
3652,1.09
3653,0.97
3654,1.33
3655,2.817644933570953
3656,-4.8
3657,-2.58
3658,-0.12
3659,0.56
3660,5.0341338047842825
3661,0.91
3662,0.86
3663,0.83
3664,0.74
3665,
3666,-0.02
3667,0.62
3668,0.6
3669,0.7
3670,0.1856635025944564
3671,1.21
3672,1.16
3673,1.14
3674,1.12
3675,6.195127492415382
3676,-3.03
3677,-1.05
3678,0.35
3679,0.2
3680,0.9453266258899569
3681,1.14
3682,1.11
3683,1.09
3684,1.01
3685,10.245737767092638
3686,8.37
3687,7.53
3688,8.96
3689,9.6
3690,-1.0562145809766215
3691,0.16
3692,0.59
3693,0.84
3694,0.94
3695,-1.1717445189010411
3696,0.88
3697,1.37
3698,1.7
3699,1.93
3700,5.06649325813612
3701,6.01
3702,4.2
3703,0.45
3704,9.14
3705,8.727103568987161
3706,6.5
3707,3.54
3708,6.43
3709,5.48
3710,6.084457454181579
3711,1.06
3712,2.63
3713,3.0
3714,2.52
3715,6.214627181538724
3716,3.48
3717,3.18
3718,3.02
3719,2.35
3720,1.1531820601872602
3721,2.71
3722,2.76
3723,3.2
3724,2.07
3725,3.945183973861218
3726,-0.37
3727,0.47
3728,0.1
3729,-1.16
3730,-1.0923665948357586
3731,4.75
3732,4.72
3733,6.79
3734,4.4
3735,0.11432223118701712
3736,
3737,
3738,
3739,
3740,4.45427685273098
3741,
3742,
3743,
3744,
3745,0.8441002206798885
3746,
3747,
3748,
3749,
3750,-0.20007131897223343
3751,213.0
3752,213.0
3753,213.0
3754,213.0
3755,0.6152260602356818
3756,
3757,
3758,
3759,
3760,20.534024989420693
3761,3786.0
3762,3474.0
3763,3340.0
3764,3027.0
3765,2.554118500132953
3766,362.0
3767,362.0
3768,363.0
3769,364.0
3770,34.61057389086833
3771,
3772,
3773,
3774,
3775,5.71134665533853
3776,
3777,
3778,
3779,
3780,0.6686360758135422
3781,
3782,
3783,
3784,
3785,-1.0453677335101152
3786,
3787,
3788,
3789,
3790,2.557057006242776
3791,
3792,
3793,
3794,
3795,5.019158331884268
3796,316.0
3797,315.0
3798,316.0
3799,316.0
3800,2.4773684493917663
3801,562.0
3802,562.0
3803,562.0
3804,562.0
3805,6.966681535069356
3806,301.0
3807,301.0
3808,301.0
3809,301.0
3810,10.818881452414775
3811,
3812,
3813,
3814,
3815,4.03490055515527
3816,
3817,
3818,
3819,
3820,0.008473248643147892
3821,1861.0
3822,1667.0
3823,1565.0
3824,1329.0
3825,0.8214642771901128
3826,
3827,
3828,
3829,
3830,3.53236026467876
3831,
3832,
3833,
3834,
3835,15.618054279805335
3836,
3837,
3838,
3839,
3840,4.257883790548069
3841,
3842,
3843,
3844,
3845,6.362225252899907
3846,
3847,
3848,
3849,
3850,0.6072139618558774
3851,
3852,
3853,
3854,
3855,-0.6273077564724466
3856,
3857,
3858,
3859,
3860,6.111471298420264
3861,
3862,
3863,
3864,
3865,1.4893952109928936
3866,
3867,
3868,
3869,
3870,1.2932721801845397
3871,
3872,
3873,
3874,
3875,-0.17124343852815851
3876,
3877,
3878,
3879,
3880,3.025029977304065
3881,
3882,
3883,
3884,
3885,-3.3665612148578408
3886,
3887,
3888,
3889,
3890,17.25370363494034
3891,
3892,
3893,
3894,
3895,-0.16539709762395607
3896,
3897,
3898,
3899,
3900,4.4707594585067625
3901,
3902,
3903,
3904,
3905,-0.9799029108364021
3906,
3907,
3908,
3909,
3910,2.1333521102705144
3911,-0.85
3912,-0.85
3913,-0.74
3914,-0.87
3915,0.6421916902620359
3916,1.06
3917,-2.93
3918,-4.01
3919,-0.05
3920,1.1944932795725234
3921,3.63
3922,0.35
3923,-3.1
3924,-5.16
3925,5.298339822995536
3926,0.47
3927,0.43
3928,0.55
3929,0.49
3930,7.635267624593954
3931,1.09
3932,0.81
3933,1.2
3934,1.07
3935,3.162093327055567
3936,2.27
3937,3.04
3938,2.3
3939,1.96
3940,0.6601367829850947
3941,0.18
3942,0.46
3943,0.5
3944,0.97
3945,2.7707572059543204
3946,1.61
3947,1.33
3948,1.32
3949,1.42
3950,-0.9987951848402993
3951,0.15
3952,0.21
3953,0.46
3954,0.97
3955,3.7457465797466396
3956,2.08
3957,-0.1
3958,-0.32
3959,-0.5
3960,3.2270576853206725
3961,29.83
3962,9.46
3963,7.92
3964,8.74
3965,1.157057447233895
3966,0.81
3967,0.4
3968,1.01
3969,1.16
3970,0.47320141952242817
3971,15.15
3972,8.4
3973,8.57
3974,8.0
3975,1.3889765860525156
3976,-0.87
3977,0.23
3978,1.39
3979,2.03
3980,1.6642974641362327
3981,9.07
3982,8.45
3983,7.48
3984,9.11
3985,3.4305670418449847
3986,0.01
3987,-0.05
3988,-0.03
3989,-0.01
3990,6.496584039723156
3991,1.6
3992,2.19
3993,0.26
3994,1.06
3995,2.02917170180238
3996,0.55
3997,0.82
3998,2.91
3999,1.61
4000,12.949534264094478
4001,1.33
4002,4.58
4003,3.83
4004,3.82
4005,0.4320790080425519
4006,2.13
4007,0.12
4008,1.06
4009,4.13
4010,10.299479292521744
4011,0.62
4012,-3.11
4013,-2.25
4014,-0.43
4015,0.813226084796424
4016,-1.86
4017,-1.53
4018,-1.65
4019,-0.86
4020,11.696655578680746
4021,2.44
4022,0.72
4023,0.45
4024,0.97
4025,5.6915866330892175
4026,1.39
4027,1.52
4028,2.24
4029,2.22
4030,0.5688994264864752
4031,11.06
4032,2.44
4033,2.2
4034,6.42
4035,3.184834433662765
4036,5.32
4037,8.58
4038,6.73
4039,6.07
4040,4.774796698262346
4041,2.37
4042,-1.25
4043,2.33
4044,3.7
4045,3.854597495329914
4046,5.16
4047,6.09
4048,7.65
4049,8.51
4050,-1.837220192934499
4051,7.46
4052,8.02
4053,8.01
4054,5.79
4055,2.389063766431625
4056,7.64
4057,5.15
4058,2.25
4059,2.89
4060,-0.03858618487993487
4061,1.36
4062,1.57
4063,1.67
4064,7.67
4065,7.120462433089745
4066,-0.81
4067,-1.52
4068,-1.51
4069,-1.55
4070,1.235310560012715
4071,7.03
4072,5.5
4073,4.71
4074,3.04
4075,0.07164516666666663
4076,12.52
4077,13.23
4078,11.32
4079,9.43
4080,0.5698123408733541
4081,0.95
4082,1.27
4083,1.32
4084,3.19
4085,1.7635978681344011
4086,12.27
4087,12.59
4088,10.09
4089,8.48
4090,8.183378749743014
4091,3.12
4092,3.95
4093,3.03
4094,2.83
4095,3.4749690172954706
4096,3.24
4097,8.15
4098,5.13
4099,1.05
4100,0.1153609018579828
4101,3.38
4102,2.89
4103,4.1
4104,4.13
4105,2.64450947923746
4106,3.09
4107,3.24
4108,8.46
4109,483.59
4110,4.758065761422662
4111,0.01
4112,0.04
4113,0.11
4114,0.13
4115,1.0339046129748195
4116,4.38
4117,4.43
4118,3.24
4119,2.93
4120,0.3281455057945761
4121,1.93
4122,1.93
4123,2.26
4124,2.56
4125,5.367911867182068
4126,0.38
4127,0.68
4128,0.37
4129,0.49
4130,3.010979459146591
4131,6.58
4132,6.67
4133,7.11
4134,5.33
4135,2.353942405668719
4136,3.29
4137,2.75
4138,1.89
4139,1.97
4140,1.7846302616304377
4141,2.67
4142,6.42
4143,10.17
4144,11.2
4145,3.460265085068072
4146,5.0
4147,1.4
4148,4.68
4149,4.62
4150,-2.012558650104986
4151,0.58
4152,-2.26
4153,0.21
4154,0.3
4155,0.07895534299962118
4156,5.48
4157,8.17
4158,10.25
4159,10.96
4160,3.795865103630777
4161,2.92
4162,4.35
4163,4.22
4164,2.7
4165,2.248019676817561
4166,2.46
4167,2.55
4168,2.81
4169,2.71
4170,2.7641523737615086
4171,4.79
4172,3.8
4173,2.4
4174,3.56
4175,1.1143596028390406
4176,-2.06
4177,-3.93
4178,-2.24
4179,-1.77
4180,1.4904557659132593
4181,0.02
4182,0.8
4183,-2.48
4184,-0.92
4185,2.8396165561053377
4186,3.37
4187,2.71
4188,3.99
4189,4.57
4190,5.841973568221547
4191,3.68
4192,2.92
4193,2.69
4194,2.79
4195,4.2529840286364085
4196,1.98
4197,-1.31
4198,1.42
4199,0.44
4200,4.01517237207426
4201,1.26
4202,0.42
4203,0.5
4204,0.5
4205,10.45429643857926
4206,5.44
4207,5.0
4208,3.83
4209,3.29
4210,5.790283337381094
4211,4.2
4212,4.02
4213,3.26
4214,3.72
4215,5.887710516775025
4216,4.3
4217,1.46
4218,0.89
4219,1.75
4220,0.4897296720334289
4221,8.46
4222,6.41
4223,5.36
4224,5.9
4225,15.87626952601971
4226,6.33
4227,5.86
4228,5.09
4229,6.32
4230,1.0859774757976008
4231,0.44
4232,0.67
4233,0.62
4234,1.12
4235,-1.4750163909638228
4236,6.91
4237,5.9
4238,6.46
4239,5.69
4240,-0.18145595616127272
4241,-0.84
4242,-1.22
4243,-1.23
4244,0.36
