,,2018_2Q,2018_1Q,2017_4Q,2017_3Q,2017_2Q,2017_1Q,2016_4Q,2016_3Q
2488,投資活動之現金流量,306.0,-299.0,-350.0,198.0,-130.0,-39.0,-43.0,12.0
2488,籌資活動之現金流量,170.0,117.0,12.0,153.0,52.0,298.0,-440.0,114.0
2488,本期產生現金流量,567.0,-387.0,-112.0,485.0,11.0,107.0,-59.0,173.0
2495,來自營運之現金流量,26.0,112.0,166.0,71.0,263.0,81.0,-150.0,115.0
2495,投資活動之現金流量,302.0,-86.0,-569.0,88.0,-57.0,-329.0,526.0,-33.0
2495,籌資活動之現金流量,110.0,0.0,170.0,-100.0,0.0,-225.0,-113.0,-105.0
2495,本期產生現金流量,438.0,26.0,-237.0,60.0,206.0,-476.0,260.0,-26.0
2497,來自營運之現金流量,-48.0,-48.0,160.0,43.0,24.0,-102.0,220.0,93.0
2497,投資活動之現金流量,6.0,-24.0,-39.0,-33.0,-190.0,-25.0,-13.0,-32.0
2497,籌資活動之現金流量,-153.0,61.0,44.0,-69.0,164.0,38.0,-188.0,-145.0
2497,本期產生現金流量,-197.0,-4.0,167.0,-54.0,7.0,-107.0,14.0,-98.0
3018,來自營運之現金流量,-109.0,-34.0,15.0,55.0,83.0,20.0,-85.0,-28.0
3018,投資活動之現金流量,-19.0,-10.0,50.0,-175.0,-12.0,-14.0,-19.0,18.0
3018,籌資活動之現金流量,138.0,127.0,-159.0,60.0,20.0,26.0,-3.0,103.0
3018,本期產生現金流量,11.0,82.0,-94.0,-60.0,92.0,31.0,-107.0,94.0
3030,來自營運之現金流量,-127.0,55.0,-35.0,17.0,73.0,194.0,305.0,-226.0
3030,投資活動之現金流量,-9.0,-12.0,-9.0,-10.0,-8.0,-6.0,-6.0,2.0
3030,籌資活動之現金流量,0.0,0.0,0.0,-709.0,0.0,0.0,0.0,-945.0
3030,本期產生現金流量,-140.0,49.0,-42.0,-696.0,72.0,170.0,292.0,-1184.0
3043,來自營運之現金流量,-1.0,-23.0,31.0,30.0,0.0,-44.0,68.0,28.0
3043,投資活動之現金流量,0.0,0.0,-1.0,1.0,-2.0,3.0,-3.0,3.0
3043,籌資活動之現金流量,-3.0,-14.0,-16.0,-2.0,-9.0,-20.0,-11.0,-22.0
3043,本期產生現金流量,-5.0,-35.0,19.0,20.0,-14.0,-48.0,51.0,19.0
3305,來自營運之現金流量,-35.0,175.0,-104.0,-66.0,101.0,3.0,-49.0,-346.0
3305,投資活動之現金流量,14.0,-11.0,4.0,-87.0,-60.0,-3.0,-156.0,-103.0
3305,籌資活動之現金流量,27.0,-17.0,69.0,-84.0,-97.0,287.0,189.0,-65.0
3305,本期產生現金流量,18.0,143.0,-31.0,-236.0,-40.0,241.0,-8.0,-550.0
3450,來自營運之現金流量,334.0,554.0,584.0,171.0,300.0,293.0,689.0,147.0
3450,投資活動之現金流量,-208.0,-559.0,-193.0,-164.0,-196.0,-150.0,32.0,-206.0
3450,籌資活動之現金流量,-1.0,177.0,81.0,-919.0,-1.0,-26.0,-24.0,-776.0
3450,本期產生現金流量,219.0,138.0,394.0,-919.0,137.0,34.0,703.0,-928.0
3518,來自營運之現金流量,20.0,-29.0,20.0,-37.0,17.0,53.0,-12.0,-30.0
3518,投資活動之現金流量,-194.0,-127.0,-8.0,25.0,-102.0,-85.0,-50.0,-169.0
3518,籌資活動之現金流量,91.0,19.0,35.0,-46.0,17.0,-48.0,-85.0,14.0
3518,本期產生現金流量,-81.0,-127.0,48.0,-43.0,-53.0,-124.0,-183.0,-216.0
3617,來自營運之現金流量,143.0,-237.0,191.0,269.0,48.0,-115.0,209.0,422.0
3617,投資活動之現金流量,-49.0,-42.0,-41.0,-193.0,-985.0,-2176.0,-1.0,-45.0
3617,籌資活動之現金流量,-35.0,-10.0,0.0,-57.0,790.0,1675.0,1.0,-364.0
3617,本期產生現金流量,60.0,-291.0,149.0,19.0,-139.0,-628.0,207.0,7.0
6139,來自營運之現金流量,381.0,571.0,457.0,32.0,-1019.0,-1539.0,1303.0,-333.0
6139,投資活動之現金流量,26.0,-661.0,54.0,-117.0,661.0,-2008.0,-226.0,-155.0
6139,籌資活動之現金流量,-296.0,-235.0,-51.0,417.0,623.0,1117.0,260.0,-140.0
6139,本期產生現金流量,94.0,-286.0,469.0,362.0,305.0,-2565.0,1295.0,-699.0
6192,來自營運之現金流量,100.0,263.0,133.0,92.0,87.0,354.0,55.0,-25.0
6192,投資活動之現金流量,104.0,117.0,66.0,33.0,-32.0,-723.0,521.0,-211.0
6192,籌資活動之現金流量,-5.0,-4.0,-5.0,-361.0,-5.0,-5.0,-6.0,-361.0
6192,本期產生現金流量,202.0,375.0,188.0,-236.0,57.0,-423.0,569.0,-619.0
6196,來自營運之現金流量,-1342.0,365.0,715.0,257.0,-28.0,311.0,-38.0,438.0
6196,投資活動之現金流量,-118.0,-226.0,-163.0,-95.0,-312.0,-70.0,5.0,-98.0
6196,籌資活動之現金流量,1078.0,-529.0,146.0,35.0,35.0,-240.0,-108.0,63.0
6196,本期產生現金流量,-389.0,-366.0,702.0,214.0,-282.0,-86.0,-171.0,333.0
6201,來自營運之現金流量,-47.0,106.0,-71.0,111.0,28.0,20.0,82.0,8.0
6201,投資活動之現金流量,-51.0,62.0,67.0,-62.0,-70.0,8.0,-138.0,1.0
6201,籌資活動之現金流量,0.0,0.0,0.0,-268.0,-7.0,0.0,4.0,-179.0
6201,本期產生現金流量,-101.0,182.0,-5.0,-209.0,-33.0,-4.0,-61.0,-191.0
6215,來自營運之現金流量,-37.0,4.0,84.0,-138.0,-71.0,30.0,71.0,7.0
6215,投資活動之現金流量,-13.0,-32.0,-14.0,0.0,-2.0,-10.0,-7.0,-24.0
6215,籌資活動之現金流量,-26.0,-5.0,64.0,-52.0,158.0,-4.0,-33.0,-34.0
6215,本期產生現金流量,-75.0,-33.0,131.0,-188.0,86.0,13.0,35.0,-52.0
6283,來自營運之現金流量,-10.0,-87.0,52.0,20.0,-9.0,1.0,12.0,48.0
6283,投資活動之現金流量,2.0,235.0,196.0,-425.0,527.0,-93.0,-395.0,-8.0
6283,籌資活動之現金流量,18.0,21.0,0.0,-64.0,0.0,-6.0,477.0,-7.0
6283,本期產生現金流量,26.0,165.0,242.0,-469.0,519.0,-117.0,104.0,21.0
6409,來自營運之現金流量,538.0,217.0,480.0,402.0,361.0,499.0,449.0,89.0
6409,投資活動之現金流量,-209.0,-187.0,-69.0,-119.0,-78.0,-40.0,-82.0,-212.0
6409,籌資活動之現金流量,0.0,0.0,-1.0,-1573.0,0.0,0.0,-1115.0,0.0
6409,本期產生現金流量,363.0,48.0,396.0,-1292.0,287.0,264.0,-735.0,-222.0
8021,來自營運之現金流量,107.0,158.0,234.0,41.0,148.0,297.0,213.0,162.0
8021,投資活動之現金流量,-46.0,-45.0,-70.0,-66.0,-20.0,-12.0,-120.0,-48.0
8021,籌資活動之現金流量,1.0,-3.0,-63.0,-35.0,-64.0,-51.0,-20.0,-282.0
8021,本期產生現金流量,53.0,138.0,87.0,-29.0,110.0,128.0,58.0,-242.0
8201,來自營運之現金流量,55.0,-117.0,94.0,-80.0,52.0,-171.0,104.0,-86.0
8201,投資活動之現金流量,-2.0,-1.0,-3.0,-3.0,2.0,8.0,14.0,-37.0
8201,籌資活動之現金流量,-18.0,18.0,0.0,0.0,-8.0,7.0,0.0,-269.0
8201,本期產生現金流量,34.0,-99.0,91.0,-82.0,48.0,-159.0,116.0,-395.0
2616,來自營運之現金流量,370.0,-224.0,244.0,232.0,100.0,-21.0,212.0,198.0
2616,投資活動之現金流量,46.0,-65.0,173.0,-75.0,-85.0,-207.0,-251.0,-90.0
2616,籌資活動之現金流量,-60.0,57.0,-57.0,-180.0,-7.0,150.0,137.0,-136.0
2616,本期產生現金流量,346.0,-226.0,361.0,-18.0,14.0,-92.0,92.0,-38.0
6505,來自營運之現金流量,2844.0,31394.0,11994.0,23746.0,5926.0,38134.0,21394.0,25321.0
6505,投資活動之現金流量,4362.0,-3076.0,-3022.0,1310.0,-1589.0,6960.0,-11796.0,20782.0
6505,籌資活動之現金流量,-12039.0,-8056.0,-3027.0,-60592.0,-38548.0,-4322.0,-6229.0,-46437.0
6505,本期產生現金流量,-4466.0,19971.0,5884.0,-35550.0,-34179.0,40750.0,3392.0,-344.0
8926,來自營運之現金流量,-183.0,697.0,33.0,677.0,-81.0,153.0,169.0,890.0
8926,投資活動之現金流量,-46.0,-92.0,-32.0,-54.0,-42.0,-227.0,172.0,-291.0
8926,籌資活動之現金流量,5.0,3.0,65.0,-706.0,39.0,-4.0,85.0,-798.0
8926,本期產生現金流量,-202.0,600.0,63.0,-85.0,-78.0,-86.0,433.0,-163.0
9908,來自營運之現金流量,258.0,124.0,264.0,577.0,629.0,396.0,-233.0,253.0
9908,投資活動之現金流量,79.0,-307.0,-97.0,-17.0,-2.0,166.0,-313.0,344.0
9908,籌資活動之現金流量,1.0,2.0,4.0,-512.0,-15.0,1.0,-1.0,-525.0
9908,本期產生現金流量,338.0,-181.0,171.0,48.0,612.0,563.0,-546.0,72.0
9918,來自營運之現金流量,139.0,230.0,427.0,341.0,52.0,74.0,110.0,102.0
9918,投資活動之現金流量,-69.0,-54.0,-593.0,-74.0,-60.0,-69.0,-173.0,-32.0
9918,籌資活動之現金流量,1.0,-1.0,0.0,-206.0,0.0,1.0,1.0,-212.0
9918,本期產生現金流量,71.0,175.0,-166.0,62.0,-8.0,6.0,-62.0,-142.0
9926,來自營運之現金流量,271.0,174.0,230.0,240.0,187.0,103.0,172.0,135.0
9926,投資活動之現金流量,-183.0,-387.0,-263.0,-92.0,148.0,-181.0,-629.0,-97.0
9926,籌資活動之現金流量,2.0,1.0,1.0,-286.0,1.0,1.0,2.0,-224.0
9926,本期產生現金流量,91.0,-211.0,-32.0,-138.0,336.0,-77.0,-455.0,-187.0
9931,來自營運之現金流量,178.0,160.0,50.0,96.0,104.0,88.0,62.0,84.0
9931,投資活動之現金流量,-95.0,-33.0,-59.0,-80.0,-105.0,-67.0,-29.0,-81.0
9931,籌資活動之現金流量,0.0,-68.0,38.0,-123.0,18.0,0.0,13.0,-128.0
9931,本期產生現金流量,83.0,59.0,29.0,-107.0,17.0,20.0,46.0,-125.0
9937,來自營運之現金流量,552.0,207.0,441.0,208.0,1728.0,184.0,357.0,53.0
9937,投資活動之現金流量,-9.0,-247.0,-81.0,128.0,-213.0,-132.0,219.0,-50.0
9937,籌資活動之現金流量,0.0,0.0,0.0,-618.0,-832.0,-52.0,-462.0,-56.0
9937,本期產生現金流量,543.0,-40.0,360.0,-282.0,683.0,0.0,114.0,-53.0
1436,來自營運之現金流量,-267.0,292.0,539.0,-1009.0,148.0,169.0,-164.0,172.0
1436,投資活動之現金流量,-614.0,-1.0,1.0,0.0,0.0,-5.0,-21.0,1.0
1436,籌資活動之現金流量,792.0,-301.0,-550.0,1055.0,-233.0,-252.0,282.0,-177.0
1436,本期產生現金流量,-89.0,-10.0,-9.0,46.0,-84.0,-87.0,97.0,-5.0
1438,來自營運之現金流量,-8.0,-9.0,-6.0,0.0,-5.0,-2.0,11.0,-1.0
1438,投資活動之現金流量,0.0,0.0,1.0,-1.0,0.0,0.0,0.0,0.0
1438,籌資活動之現金流量,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1438,本期產生現金流量,-8.0,-9.0,-5.0,0.0,-5.0,-2.0,11.0,-1.0
1442,來自營運之現金流量,-4.0,192.0,-7.0,195.0,1083.0,405.0,-57.0,2290.0
1442,投資活動之現金流量,-14.0,36.0,65.0,20.0,-30.0,20.0,-3.0,1.0
1442,籌資活動之現金流量,-5.0,-145.0,-111.0,-338.0,-952.0,-436.0,-319.0,-2031.0
1442,本期產生現金流量,-23.0,83.0,-53.0,-123.0,101.0,-11.0,-379.0,261.0
1805,來自營運之現金流量,-43.0,-90.0,109.0,-66.0,-180.0,-160.0,-116.0,-64.0
1805,投資活動之現金流量,0.0,-26.0,-7.0,-25.0,32.0,3.0,8.0,-8.0
1805,籌資活動之現金流量,84.0,89.0,-162.0,77.0,72.0,85.0,75.0,1.0
1805,本期產生現金流量,41.0,-26.0,-59.0,-14.0,-77.0,-72.0,-33.0,-71.0
1808,來自營運之現金流量,3242.0,3282.0,-2227.0,-1213.0,-925.0,-521.0,325.0,318.0
1808,投資活動之現金流量,-595.0,-604.0,-58.0,9.0,-2.0,-6.0,-123.0,82.0
1808,籌資活動之現金流量,-1648.0,-3414.0,1762.0,2657.0,915.0,-155.0,337.0,-996.0
1808,本期產生現金流量,999.0,-736.0,-523.0,1454.0,-12.0,-682.0,539.0,-596.0
2501,來自營運之現金流量,-421.0,823.0,667.0,49.0,-156.0,401.0,4236.0,1144.0
2501,投資活動之現金流量,-84.0,-104.0,-74.0,16.0,-342.0,443.0,-683.0,271.0
2501,籌資活動之現金流量,-107.0,13.0,-929.0,30.0,785.0,-1459.0,-3462.0,-1975.0
2501,本期產生現金流量,-557.0,764.0,-126.0,105.0,292.0,-715.0,322.0,-647.0
2504,來自營運之現金流量,-157.0,-169.0,208.0,106.0,58.0,358.0,-2246.0,-385.0
2504,投資活動之現金流量,115.0,-291.0,340.0,55.0,462.0,1712.0,1597.0,-487.0
2504,籌資活動之現金流量,-97.0,539.0,-829.0,207.0,-1567.0,-2549.0,-636.0,859.0
2504,本期產生現金流量,-122.0,76.0,-582.0,464.0,-1036.0,-641.0,-1172.0,-220.0
2505,來自營運之現金流量,-306.0,-360.0,-423.0,-639.0,711.0,-364.0,161.0,-397.0
2505,投資活動之現金流量,154.0,-144.0,2.0,11.0,-31.0,-10.0,-59.0,168.0
2505,籌資活動之現金流量,470.0,222.0,295.0,247.0,-218.0,58.0,-197.0,304.0
2505,本期產生現金流量,315.0,-279.0,-126.0,-381.0,462.0,-317.0,-95.0,75.0
2506,來自營運之現金流量,-95.0,-135.0,-133.0,-210.0,-53.0,-97.0,21.0,216.0
2506,投資活動之現金流量,-25.0,92.0,54.0,117.0,83.0,4.0,-25.0,162.0
2506,籌資活動之現金流量,210.0,-25.0,-44.0,112.0,-93.0,-1.0,-119.0,-448.0
2506,本期產生現金流量,91.0,-74.0,-135.0,12.0,-79.0,-66.0,-96.0,-37.0
2509,來自營運之現金流量,-133.0,-9.0,89.0,64.0,-309.0,-183.0,-21.0,-71.0
2509,投資活動之現金流量,21.0,-4.0,5.0,99.0,18.0,-20.0,1.0,-65.0
2509,籌資活動之現金流量,324.0,-220.0,-75.0,-265.0,24.0,708.0,-118.0,-92.0
2509,本期產生現金流量,238.0,-247.0,9.0,-104.0,-262.0,462.0,-119.0,-243.0
2511,來自營運之現金流量,-412.0,-249.0,662.0,-431.0,2488.0,-1495.0,2315.0,-551.0
2511,投資活動之現金流量,-2315.0,5.0,-321.0,1801.0,-2173.0,-169.0,283.0,1235.0
2511,籌資活動之現金流量,2295.0,121.0,1174.0,-2300.0,-45.0,384.0,-43.0,-680.0
2511,本期產生現金流量,-426.0,-119.0,1512.0,-930.0,275.0,-1284.0,2550.0,5.0
2515,來自營運之現金流量,-935.0,-1002.0,-96.0,316.0,-77.0,-638.0,1212.0,102.0
2515,投資活動之現金流量,41.0,-302.0,613.0,479.0,-524.0,1564.0,-1937.0,-701.0
2515,籌資活動之現金流量,971.0,918.0,-78.0,-194.0,75.0,-1134.0,863.0,0.0
2515,本期產生現金流量,69.0,-377.0,441.0,606.0,-531.0,-225.0,81.0,-596.0
2516,來自營運之現金流量,-26.0,-495.0,983.0,208.0,-108.0,-528.0,487.0,-330.0
2516,投資活動之現金流量,117.0,44.0,-50.0,-143.0,778.0,-50.0,-441.0,959.0
2516,籌資活動之現金流量,85.0,123.0,-626.0,-71.0,-62.0,-72.0,-96.0,135.0
2516,本期產生現金流量,209.0,-348.0,298.0,-6.0,604.0,-654.0,-24.0,807.0
2520,來自營運之現金流量,-789.0,-1320.0,-1014.0,74.0,242.0,-187.0,668.0,-417.0
2520,投資活動之現金流量,-6.0,-20.0,-43.0,-63.0,-8.0,-258.0,-147.0,-283.0
2520,籌資活動之現金流量,332.0,-621.0,3977.0,265.0,-99.0,21.0,689.0,380.0
2520,本期產生現金流量,-455.0,-1973.0,2914.0,273.0,129.0,-418.0,1212.0,-320.0
2524,來自營運之現金流量,-497.0,363.0,279.0,299.0,-237.0,-722.0,104.0,90.0
2524,投資活動之現金流量,-40.0,-8.0,6.0,-26.0,-175.0,-110.0,-116.0,-49.0
2524,籌資活動之現金流量,350.0,-387.0,-283.0,-77.0,352.0,795.0,26.0,31.0
2524,本期產生現金流量,-186.0,-31.0,2.0,196.0,-59.0,-37.0,15.0,72.0
2527,來自營運之現金流量,-271.0,-581.0,-566.0,-761.0,-604.0,-430.0,-758.0,-1099.0
2527,投資活動之現金流量,85.0,121.0,17.0,110.0,1.0,-92.0,-50.0,129.0
2527,籌資活動之現金流量,261.0,442.0,584.0,657.0,582.0,524.0,830.0,982.0
2527,本期產生現金流量,75.0,-18.0,36.0,7.0,-20.0,0.0,22.0,11.0
2528,來自營運之現金流量,-186.0,-542.0,-541.0,-11.0,6.0,-45.0,-88.0,-5.0
2528,投資活動之現金流量,-69.0,-1.0,58.0,5.0,197.0,89.0,-64.0,98.0
2528,籌資活動之現金流量,300.0,773.0,59.0,5.0,-52.0,125.0,102.0,15.0
2528,本期產生現金流量,45.0,231.0,-423.0,-1.0,151.0,169.0,-49.0,108.0
2530,來自營運之現金流量,58.0,155.0,176.0,82.0,159.0,-209.0,-723.0,-312.0
2530,投資活動之現金流量,2.0,0.0,-1.0,-1.0,6.0,0.0,-1.0,3.0
2530,籌資活動之現金流量,-78.0,-165.0,4.0,-96.0,-187.0,111.0,539.0,-181.0
2530,本期產生現金流量,-13.0,-13.0,178.0,-15.0,-22.0,-110.0,-179.0,-504.0
2534,來自營運之現金流量,992.0,1235.0,1210.0,-851.0,250.0,991.0,629.0,-843.0
2534,投資活動之現金流量,5.0,0.0,237.0,0.0,-6.0,63.0,13.0,0.0
2534,籌資活動之現金流量,-1119.0,-1228.0,-959.0,961.0,-286.0,-1090.0,-466.0,749.0
2534,本期產生現金流量,-123.0,7.0,488.0,110.0,-42.0,-36.0,176.0,-94.0
2535,來自營運之現金流量,91.0,1466.0,1607.0,96.0,18.0,-153.0,-738.0,67.0
2535,投資活動之現金流量,210.0,-571.0,151.0,50.0,252.0,139.0,374.0,4.0
2535,籌資活動之現金流量,-530.0,-105.0,-288.0,-327.0,173.0,-26.0,-52.0,-481.0
2535,本期產生現金流量,-186.0,766.0,1429.0,-193.0,435.0,-48.0,-333.0,-359.0
2536,來自營運之現金流量,205.0,-441.0,1464.0,67.0,-383.0,-404.0,-338.0,64.0
2536,投資活動之現金流量,217.0,374.0,-347.0,-29.0,-26.0,22.0,-5.0,-7.0
2536,籌資活動之現金流量,-200.0,95.0,-1080.0,12.0,64.0,713.0,186.0,65.0
2536,本期產生現金流量,222.0,28.0,37.0,50.0,-345.0,332.0,-157.0,122.0
2537,來自營運之現金流量,-905.0,789.0,-167.0,-564.0,-306.0,-158.0,-135.0,-70.0
2537,投資活動之現金流量,-40.0,0.0,15.0,0.0,0.0,1.0,-158.0,23.0
2537,籌資活動之現金流量,843.0,-296.0,253.0,524.0,175.0,46.0,56.0,20.0
2537,本期產生現金流量,-102.0,493.0,101.0,-40.0,-131.0,-111.0,-237.0,-27.0
2538,來自營運之現金流量,-366.0,-159.0,58.0,-106.0,-137.0,-274.0,-38.0,-136.0
2538,投資活動之現金流量,32.0,-42.0,2.0,40.0,-451.0,218.0,-263.0,-144.0
2538,籌資活動之現金流量,329.0,66.0,81.0,58.0,49.0,150.0,86.0,36.0
2538,本期產生現金流量,-5.0,-135.0,141.0,-9.0,-539.0,93.0,-215.0,-245.0
2539,來自營運之現金流量,83.0,-1208.0,440.0,-345.0,-1387.0,-720.0,2047.0,-393.0
2539,投資活動之現金流量,0.0,-4.0,53.0,-52.0,-2.0,0.0,76.0,35.0
2539,籌資活動之現金流量,-66.0,1100.0,-333.0,271.0,1183.0,276.0,-1432.0,338.0
2539,本期產生現金流量,16.0,-112.0,160.0,-126.0,-207.0,-444.0,691.0,-20.0
2540,來自營運之現金流量,-265.0,-81.0,-216.0,-77.0,-355.0,19.0,188.0,-229.0
2540,投資活動之現金流量,-2.0,0.0,-24.0,-38.0,-2.0,-22.0,-10.0,-6.0
2540,籌資活動之現金流量,300.0,60.0,200.0,254.0,170.0,65.0,-123.0,220.0
2540,本期產生現金流量,33.0,-22.0,-40.0,139.0,-188.0,62.0,55.0,-15.0
2542,來自營運之現金流量,8531.0,4520.0,-1928.0,338.0,-485.0,-1089.0,-1298.0,1099.0
2542,投資活動之現金流量,-3924.0,-872.0,-3877.0,-175.0,-1602.0,-1.0,-577.0,166.0
2542,籌資活動之現金流量,-2277.0,-5978.0,-895.0,6134.0,4903.0,-1483.0,550.0,1125.0
2542,本期產生現金流量,2330.0,-2331.0,-6699.0,6296.0,2816.0,-2573.0,-1325.0,2390.0
2543,來自營運之現金流量,-111.0,-370.0,97.0,-99.0,567.0,-420.0,627.0,50.0
2543,投資活動之現金流量,6.0,-32.0,-3.0,-25.0,-183.0,-13.0,-9.0,-120.0
2543,籌資活動之現金流量,32.0,237.0,96.0,-302.0,26.0,74.0,-234.0,84.0
2543,本期產生現金流量,-72.0,-166.0,190.0,-425.0,409.0,-358.0,384.0,14.0
2545,來自營運之現金流量,670.0,-42.0,101.0,400.0,285.0,-1579.0,-325.0,141.0
2545,投資活動之現金流量,-151.0,-204.0,-558.0,-222.0,-73.0,-121.0,-229.0,-125.0
2545,籌資活動之現金流量,-518.0,15.0,1396.0,-204.0,-214.0,1784.0,679.0,-932.0
2545,本期產生現金流量,0.0,-230.0,940.0,-26.0,-2.0,84.0,125.0,-916.0
2546,來自營運之現金流量,466.0,-582.0,187.0,573.0,-105.0,-336.0,629.0,31.0
2546,投資活動之現金流量,0.0,3.0,0.0,-2.0,4.0,0.0,-4.0,1.0
2546,籌資活動之現金流量,-294.0,94.0,200.0,-159.0,0.0,0.0,0.0,-106.0
2546,本期產生現金流量,173.0,-485.0,387.0,412.0,-101.0,-336.0,625.0,-73.0
2547,來自營運之現金流量,7327.0,1743.0,4710.0,630.0,-232.0,-2353.0,-819.0,-4213.0
2547,投資活動之現金流量,0.0,-660.0,-275.0,-1109.0,-480.0,-754.0,-500.0,3738.0
2547,籌資活動之現金流量,-7080.0,-1436.0,-3651.0,-803.0,1017.0,3237.0,1768.0,1118.0
2547,本期產生現金流量,246.0,-353.0,784.0,-1282.0,305.0,129.0,449.0,642.0
2548,來自營運之現金流量,-1053.0,-1499.0,377.0,1813.0,825.0,-730.0,2556.0,3594.0
2548,投資活動之現金流量,-58.0,13.0,-54.0,88.0,-77.0,2.0,46.0,21.0
2548,籌資活動之現金流量,1073.0,1306.0,-839.0,-1659.0,-341.0,273.0,-2265.0,-3280.0
2548,本期產生現金流量,-36.0,-176.0,-469.0,249.0,422.0,-491.0,320.0,303.0
2597,來自營運之現金流量,611.0,84.0,441.0,-81.0,59.0,-193.0,219.0,950.0
2597,投資活動之現金流量,-199.0,-112.0,-59.0,-130.0,-142.0,-7.0,-39.0,-47.0
2597,籌資活動之現金流量,-111.0,45.0,-300.0,-220.0,-67.0,0.0,-72.0,-618.0
2597,本期產生現金流量,300.0,19.0,82.0,-430.0,-149.0,-205.0,108.0,284.0
2841,來自營運之現金流量,-298.0,-398.0,-237.0,-307.0,-346.0,-298.0,-574.0,-291.0
2841,投資活動之現金流量,-208.0,-92.0,-295.0,-171.0,-193.0,-242.0,-266.0,-316.0
2841,籌資活動之現金流量,632.0,-377.0,440.0,515.0,-181.0,1036.0,1136.0,186.0
2841,本期產生現金流量,126.0,-867.0,-91.0,37.0,-721.0,495.0,296.0,-422.0
3052,來自營運之現金流量,-749.0,-269.0,-170.0,-1213.0,1182.0,790.0,101.0,76.0
3052,投資活動之現金流量,-66.0,352.0,146.0,883.0,-208.0,227.0,-400.0,74.0
3052,籌資活動之現金流量,932.0,-77.0,73.0,296.0,-903.0,-1035.0,333.0,-181.0
3052,本期產生現金流量,117.0,6.0,49.0,-33.0,71.0,-18.0,35.0,-30.0
3056,來自營運之現金流量,268.0,889.0,-190.0,38.0,1635.0,-2490.0,-401.0,-101.0
3056,投資活動之現金流量,-108.0,-10.0,-11.0,-660.0,-133.0,1060.0,329.0,513.0
3056,籌資活動之現金流量,-126.0,-996.0,577.0,127.0,-454.0,1302.0,0.0,-608.0
3056,本期產生現金流量,34.0,-117.0,375.0,-496.0,1049.0,-128.0,-73.0,-196.0
3266,來自營運之現金流量,-1127.0,-175.0,-168.0,169.0,-25.0,-317.0,290.0,42.0
3266,投資活動之現金流量,12.0,35.0,25.0,549.0,-6.0,4.0,-1.0,1.0
3266,籌資活動之現金流量,1229.0,147.0,290.0,-210.0,148.0,-9.0,-65.0,-47.0
3266,本期產生現金流量,112.0,10.0,149.0,508.0,117.0,-324.0,227.0,-5.0
3703,來自營運之現金流量,-679.0,830.0,626.0,-371.0,-1301.0,55.0,651.0,-1112.0
3703,投資活動之現金流量,-349.0,-339.0,-802.0,374.0,626.0,335.0,31.0,-108.0
3703,籌資活動之現金流量,954.0,-1141.0,1094.0,556.0,359.0,-415.0,-611.0,1110.0
3703,本期產生現金流量,-20.0,-696.0,741.0,551.0,-320.0,-92.0,97.0,-135.0
5515,來自營運之現金流量,-483.0,261.0,228.0,-713.0,51.0,-13.0,78.0,426.0
5515,投資活動之現金流量,79.0,64.0,-221.0,376.0,428.0,-216.0,50.0,139.0
5515,籌資活動之現金流量,-149.0,-297.0,159.0,151.0,-25.0,-28.0,-30.0,-224.0
5515,本期產生現金流量,-487.0,-9.0,119.0,-187.0,468.0,-364.0,138.0,284.0
5519,來自營運之現金流量,-26.0,-519.0,-1.0,-273.0,-302.0,356.0,226.0,73.0
5519,投資活動之現金流量,0.0,3.0,121.0,-54.0,-28.0,23.0,-25.0,-42.0
5519,籌資活動之現金流量,101.0,502.0,-97.0,300.0,265.0,-271.0,-206.0,-90.0
5519,本期產生現金流量,74.0,-16.0,23.0,-25.0,-65.0,110.0,19.0,-56.0
5521,來自營運之現金流量,-422.0,-503.0,710.0,-243.0,-461.0,-73.0,667.0,-239.0
5521,投資活動之現金流量,361.0,27.0,-930.0,154.0,97.0,60.0,-243.0,36.0
5521,籌資活動之現金流量,217.0,374.0,141.0,-280.0,267.0,-128.0,59.0,-12.0
5521,本期產生現金流量,156.0,-102.0,-79.0,-370.0,-95.0,-164.0,492.0,-226.0
5522,來自營運之現金流量,87.0,-355.0,723.0,1677.0,-607.0,-1486.0,1677.0,2678.0
5522,投資活動之現金流量,-156.0,4.0,-11.0,-236.0,1800.0,5251.0,220.0,-42.0
5522,籌資活動之現金流量,-1013.0,-1475.0,-523.0,-2909.0,900.0,223.0,-885.0,-2869.0
5522,本期產生現金流量,-1082.0,-1826.0,190.0,-1469.0,2092.0,3988.0,1127.0,-312.0
5525,來自營運之現金流量,232.0,-230.0,217.0,-46.0,9.0,-227.0,1235.0,-2.0
5525,投資活動之現金流量,-1.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0
5525,籌資活動之現金流量,-218.0,283.0,-220.0,-22.0,61.0,243.0,-1357.0,70.0
5525,本期產生現金流量,12.0,52.0,-2.0,-68.0,69.0,16.0,-121.0,67.0
5531,來自營運之現金流量,270.0,-880.0,456.0,695.0,-573.0,239.0,1338.0,428.0
5531,投資活動之現金流量,-618.0,-465.0,-142.0,-673.0,-55.0,399.0,-421.0,-444.0
5531,籌資活動之現金流量,-1106.0,2634.0,156.0,-1099.0,344.0,-446.0,-2124.0,-404.0
5531,本期產生現金流量,-1383.0,1298.0,472.0,-1069.0,-230.0,28.0,-967.0,-704.0
